timestamp,ChaikinAD,ADOSC,ADX,ADXR,APO,AroonDown,AroonUp,AROONOSC,ATR,BOP,CCI,CMO,DEMA,DX,EMA,DCPERIOD,HT_DCPHASE,PHASE,QUADRATURE,SINE,LeadSine,HT_TRENDLINE,TRENDMODE,KAMA,MACD_Signal,MACD_Hist,MACD,MACD_Signal,MACD_Hist,MACD,MAMA,FAMA,MFI,MIDPOINT,MIDPRICE,MINUS_DI,MOM,NATR,OBV,PLUS_DI,PLUS_DM,PPO,ROC,ROCR,RSI,SAR,SMA,SlowK,SlowD,FastK,FastD,FastK,FastD,T3,TEMA,TRANGE,TRIMA,TRIX,ULTOSC,WILLR,WMA,RealUpperBand,RealLowerBand,RealMiddleBand,stockticker
2017-12-08 11:25,-79403.88,-3168.61,13.93,19.97,-0.04,60.0,20.0,-40.0,0.06,-0.75,-110.43,-4.86,154.56,9.96,154.56,18.63,66.79,0.07,0.01,0.92,0.93,154.57,1.0,154.51,0.01,-0.01,0.0,-0.02,-0.02,-0.04,99.57,25.32,44.44,154.57,154.57,28.25,-0.12,0.04,104721.0,23.14,0.26,-0.03,-0.08,1.0,47.57,154.74,154.57,23.65,45.23,0.0,23.65,0.0,20.49,154.61,154.53,0.04,154.56,0.0,49.79,-89.47,154.55,154.67,154.47,154.57,IBM
2017-12-08 11:26,-80254.88,-4215.23,13.82,19.82,-0.04,55.0,15.0,-40.0,0.05,-1.0,-133.03,-6.16,154.54,11.58,154.55,19.06,75.41,0.03,-0.07,0.97,0.86,154.57,0.0,154.51,0.0,-0.01,-0.01,-0.03,-0.01,-0.04,100.12,25.69,50.29,154.57,154.57,28.66,-0.15,0.04,103870.0,22.71,0.25,-0.03,-0.1,1.0,46.92,154.74,154.56,1.43,24.03,0.0,1.43,0.0,0.0,154.61,154.51,0.02,154.55,0.0,40.54,-94.74,154.55,154.67,154.46,154.56,IBM
2017-12-08 11:27,-77132.88,-3266.83,13.79,19.72,-0.04,100.0,10.0,-90.0,0.05,0.67,-116.05,-3.2,154.54,13.23,154.55,19.41,69.79,0.01,-0.05,0.94,0.91,154.56,0.0,154.51,0.0,-0.01,-0.01,-0.03,-0.01,-0.04,100.66,26.07,49.63,154.57,154.57,28.79,-0.15,0.03,106992.0,22.06,0.23,-0.03,-0.09,1.0,48.4,154.73,154.56,9.71,11.6,29.13,9.71,24.49,8.16,154.6,154.51,0.03,154.55,0.0,42.71,-84.21,154.54,154.65,154.46,154.56,IBM
2017-12-08 11:28,-81010.88,-3815.77,14.07,19.82,-0.04,100.0,5.0,-95.0,0.05,-1.0,-166.23,-12.2,154.52,19.54,154.54,19.39,55.16,0.0,-0.07,0.82,0.98,154.55,0.0,154.51,0.0,-0.01,-0.02,-0.03,0.0,-0.04,101.2,26.44,46.3,154.55,154.56,30.64,-0.22,0.03,103114.0,20.62,0.22,-0.02,-0.14,1.0,43.9,154.73,154.55,9.71,6.95,0.0,9.71,0.0,8.16,154.6,154.48,0.07,154.55,0.0,38.44,-100.0,154.53,154.64,154.45,154.55,IBM
2017-12-08 11:29,-87027.88,-5607.95,14.99,19.79,-0.04,100.0,0.0,-100.0,0.06,-0.85,-264.05,-22.97,154.49,32.47,154.52,19.02,296.07,-0.03,-0.09,-0.9,-0.32,154.54,0.0,154.49,-0.01,-0.02,-0.03,-0.04,0.0,-0.04,101.73,26.82,42.87,154.47,154.5,35.57,-0.32,0.04,97097.0,18.13,0.21,-0.02,-0.21,1.0,38.52,154.71,154.53,9.71,9.71,0.0,9.71,0.0,8.16,154.59,154.44,0.14,154.54,0.0,24.61,-100.0,154.51,154.65,154.41,154.53,IBM
2017-12-08 11:30,-81555.88,-4090.21,16.13,19.82,-0.04,100.0,0.0,-100.0,0.06,0.0,-263.92,-18.38,154.46,37.74,154.5,18.49,302.77,-0.06,-0.06,-0.84,-0.21,154.53,0.0,154.48,-0.01,-0.02,-0.04,-0.04,0.0,-0.04,102.26,27.2,42.66,154.47,154.44,37.39,-0.21,0.04,102569.0,16.9,0.2,-0.03,-0.13,1.0,40.81,154.7,154.52,12.12,10.51,36.36,12.12,23.2,7.73,154.58,154.41,0.08,154.54,0.0,33.82,-74.19,154.5,154.65,154.38,154.52,IBM
2017-12-08 11:31,-80601.88,-2793.93,16.99,19.71,-0.05,95.0,50.0,-45.0,0.06,-0.11,-175.72,-16.7,154.44,33.36,154.49,17.96,313.76,-0.07,-0.02,-0.72,-0.02,154.52,0.0,154.48,-0.02,-0.02,-0.04,-0.04,-0.01,-0.05,102.78,27.57,49.09,154.47,154.44,36.42,-0.18,0.04,104954.0,18.2,0.21,-0.03,-0.12,1.0,41.65,154.67,154.51,25.91,15.91,41.36,25.91,31.69,18.3,154.58,154.39,0.03,154.53,0.0,36.57,-70.65,154.48,154.66,154.36,154.51,IBM
2017-12-08 11:32,-83777.88,-3020.19,18.07,19.76,-0.06,90.0,45.0,-45.0,0.06,-0.65,-180.59,-24.02,154.41,38.5,154.48,17.47,-36.81,-0.06,-0.01,-0.6,0.14,154.5,0.0,154.47,-0.03,-0.03,-0.05,-0.04,-0.02,-0.06,103.29,27.95,48.68,154.45,154.44,38.31,-0.21,0.04,101778.0,17.01,0.2,-0.04,-0.14,1.0,37.99,154.65,154.5,28.94,22.32,9.09,28.94,0.0,18.3,154.57,154.36,0.08,154.52,0.0,33.73,-93.55,154.46,154.67,154.33,154.5,IBM
2017-12-08 11:33,-86226.21,-3617.2,19.14,19.86,-0.07,85.0,40.0,-45.0,0.06,0.0,-163.15,-24.02,154.39,39.49,154.46,17.06,-23.45,-0.07,-0.06,-0.4,0.37,154.49,0.0,154.46,-0.03,-0.03,-0.06,-0.05,-0.02,-0.07,103.8,28.33,38.15,154.45,154.44,38.18,-0.27,0.04,101778.0,16.56,0.19,-0.04,-0.17,1.0,37.99,154.63,154.49,20.33,25.06,10.53,20.33,0.0,10.56,154.55,154.33,0.03,154.51,0.0,32.91,-93.55,154.45,154.67,154.3,154.49,IBM
2017-12-08 11:34,-80286.51,-1642.69,19.72,19.74,-0.07,80.0,35.0,-45.0,0.06,0.97,-112.68,-14.99,154.38,30.75,154.45,16.82,-12.04,-0.12,-0.05,-0.21,0.54,154.48,0.0,154.45,-0.04,-0.02,-0.06,-0.05,-0.02,-0.07,104.31,28.71,35.4,154.45,154.44,35.88,-0.18,0.04,108157.0,19.0,0.22,-0.05,-0.12,1.0,42.51,154.61,154.48,32.31,27.19,77.3,32.31,100.0,33.33,154.54,154.33,0.07,154.5,0.0,37.42,-75.06,154.43,154.67,154.29,154.48,IBM
2017-12-08 11:35,-81786.22,-1162.79,20.27,19.71,-0.08,75.0,30.0,-45.0,0.06,-0.38,-103.18,-19.03,154.37,30.75,154.44,16.8,-0.96,-0.12,0.05,-0.02,0.7,154.47,0.0,154.45,-0.04,-0.02,-0.06,-0.05,-0.03,-0.08,104.81,29.09,31.58,154.45,154.44,34.22,-0.23,0.04,104718.0,18.12,0.21,-0.05,-0.15,1.0,40.49,154.59,154.47,40.39,31.01,33.33,40.39,55.26,51.76,154.53,154.31,0.05,154.48,0.0,40.0,-87.1,154.42,154.66,154.27,154.47,IBM
2017-12-08 11:36,-78986.22,30.16,20.25,19.42,-0.08,70.0,25.0,-45.0,0.06,1.0,-55.45,-6.2,154.37,19.89,154.44,17.18,5.44,-0.07,0.07,0.09,0.77,154.46,1.0,154.45,-0.04,-0.01,-0.05,-0.06,-0.03,-0.08,105.31,29.47,36.8,154.45,154.44,31.61,-0.06,0.04,107518.0,21.12,0.25,-0.05,-0.04,1.0,46.9,154.57,154.46,70.21,47.63,100.0,70.21,100.0,85.09,154.52,154.33,0.09,154.47,0.0,56.18,-58.06,154.42,154.66,154.27,154.46,IBM
2017-12-08 11:37,-76934.22,1168.35,19.37,18.71,-0.08,65.0,20.0,-45.0,0.06,1.0,23.48,5.69,154.39,2.58,154.45,17.91,18.97,-0.07,0.04,0.33,0.9,154.46,0.0,154.45,-0.04,0.0,-0.04,-0.06,-0.02,-0.08,105.8,29.85,35.67,154.45,154.44,29.03,-0.01,0.04,109570.0,27.57,0.34,-0.05,-0.01,1.0,52.84,154.55,154.46,77.78,62.79,100.0,77.78,100.0,85.09,154.5,154.36,0.1,154.45,0.0,58.93,-25.81,154.42,154.66,154.27,154.46,IBM
2017-12-08 11:38,-72072.72,3074.6,18.83,18.08,-0.07,60.0,100.0,40.0,0.06,0.88,80.67,12.87,154.42,8.54,154.46,18.5,30.52,-0.06,0.1,0.51,0.97,154.46,1.0,154.45,-0.04,0.02,-0.02,-0.07,-0.01,-0.07,106.29,30.24,40.05,154.45,154.44,27.16,0.07,0.04,116052.0,32.23,0.4,-0.05,0.05,1.0,56.44,154.29,154.47,98.89,82.29,96.67,98.89,100.0,100.0,154.49,154.41,0.08,154.44,0.0,62.85,-3.23,154.43,154.67,154.26,154.47,IBM
2017-12-08 11:39,-72572.72,3415.83,18.31,17.48,-0.07,55.0,95.0,40.0,0.06,-0.27,83.6,10.34,154.45,8.54,154.47,18.86,48.24,-0.01,0.14,0.75,1.0,154.46,0.0,154.45,-0.03,0.02,-0.01,-0.07,0.0,-0.07,106.77,30.62,39.61,154.45,154.44,26.49,-0.03,0.04,114552.0,31.43,0.38,-0.04,-0.02,1.0,55.17,154.29,154.46,95.38,90.68,89.47,95.38,92.07,97.36,154.48,154.45,0.03,154.43,0.0,68.65,-9.68,154.44,154.66,154.27,154.46,IBM
2017-12-08 11:40,-75194.72,2410.62,17.67,16.81,-0.06,50.0,90.0,40.0,0.06,-0.8,73.38,6.58,154.46,5.38,154.48,19.18,66.54,0.02,0.14,0.92,0.93,154.46,0.0,154.45,-0.03,0.02,-0.01,-0.07,0.01,-0.06,107.25,31.0,36.15,154.45,154.44,27.05,-0.05,0.04,111930.0,30.12,0.36,-0.04,-0.03,1.0,53.29,154.3,154.46,87.97,94.08,77.78,87.97,66.98,86.35,154.47,154.47,0.05,154.42,0.0,65.01,-19.35,154.45,154.65,154.27,154.46,IBM
2017-12-08 11:41,-73591.72,2290.3,17.05,16.18,-0.04,45.0,85.0,40.0,0.06,0.0,68.0,7.68,154.48,5.38,154.48,19.5,77.49,0.07,0.22,0.98,0.84,154.46,0.0,154.45,-0.02,0.02,0.0,-0.07,0.03,-0.04,107.72,31.39,36.99,154.45,154.44,26.81,0.0,0.04,113533.0,29.86,0.34,-0.03,0.0,1.0,53.84,154.3,154.46,79.02,87.46,69.81,79.02,27.75,62.27,154.47,154.49,0.01,154.42,0.0,62.71,-16.13,154.46,154.65,154.27,154.46,IBM
2017-12-08 11:42,-80468.72,-155.27,16.76,15.69,-0.03,40.0,80.0,40.0,0.06,0.0,84.32,8.82,154.49,11.12,154.49,19.77,95.07,0.16,0.18,1.0,0.64,154.46,0.0,154.45,-0.02,0.02,0.01,-0.07,0.04,-0.03,108.19,31.77,42.36,154.45,154.44,25.87,-0.02,0.04,120410.0,32.34,0.37,-0.02,-0.01,1.0,54.41,154.3,154.46,65.86,77.62,50.0,65.86,35.62,43.45,154.46,154.51,0.04,154.42,0.0,64.27,-12.9,154.47,154.65,154.27,154.46,IBM
2017-12-08 11:43,-78869.72,-632.84,16.39,15.26,-0.01,35.0,75.0,40.0,0.06,1.0,84.4,11.12,154.51,9.37,154.5,20.17,112.78,0.2,0.02,0.92,0.38,154.46,0.0,154.45,-0.01,0.02,0.01,-0.06,0.04,-0.01,108.65,32.15,41.68,154.45,154.44,26.07,0.0,0.04,122009.0,31.46,0.35,-0.01,0.0,1.0,55.56,154.31,154.46,66.6,70.49,80.0,66.6,100.0,54.46,154.46,154.53,0.03,154.42,0.0,65.02,-6.45,154.48,154.65,154.27,154.46,IBM
2017-12-08 11:44,-80214.39,-1198.53,16.25,15.09,0.01,30.0,100.0,70.0,0.05,0.33,97.98,12.29,154.52,13.66,154.51,20.63,120.89,0.18,-0.14,0.86,0.24,154.46,0.0,154.45,0.0,0.02,0.02,-0.05,0.06,0.01,109.11,32.54,47.12,154.45,154.45,25.35,0.06,0.04,126043.0,33.37,0.36,0.0,0.04,1.0,56.14,154.31,154.46,67.14,66.54,71.43,67.14,100.0,78.54,154.46,154.55,0.03,154.43,0.0,54.89,-6.25,154.49,154.66,154.27,154.46,IBM
2017-12-08 11:45,-82122.82,-1928.22,16.12,14.97,0.03,25.0,95.0,70.0,0.05,-0.6,90.49,12.29,154.54,13.66,154.52,20.75,137.32,0.09,-0.21,0.68,-0.04,154.47,0.0,154.46,0.0,0.02,0.02,-0.04,0.07,0.03,109.57,32.92,48.72,154.45,154.45,24.94,0.09,0.03,126043.0,32.83,0.34,0.02,0.06,1.0,56.14,154.31,154.47,73.55,69.1,69.23,73.55,100.0,100.0,154.46,154.57,0.02,154.44,0.0,45.42,-6.25,154.5,154.67,154.26,154.47,IBM
2017-12-08 11:46,-82655.84,-2221.03,16.06,14.92,0.05,20.0,100.0,80.0,0.05,0.19,87.19,13.15,154.55,14.91,154.52,20.54,161.59,0.03,-0.13,0.32,-0.45,154.47,0.0,154.46,0.01,0.02,0.03,-0.02,0.07,0.05,110.02,33.31,50.49,154.45,154.45,24.44,0.11,0.03,127895.0,33.0,0.33,0.03,0.07,1.0,56.57,154.32,154.47,72.89,71.19,78.0,72.89,100.0,100.0,154.46,154.58,0.02,154.46,0.0,47.45,-4.12,154.52,154.68,154.26,154.47,IBM
2017-12-08 11:47,-84905.84,-2854.82,15.53,14.8,0.07,15.0,95.0,80.0,0.05,-0.8,58.52,4.18,154.55,5.45,154.52,20.26,177.03,0.01,-0.04,0.05,-0.67,154.47,0.0,154.46,0.01,0.01,0.02,-0.01,0.07,0.07,110.46,33.7,46.98,154.45,154.45,27.61,0.03,0.03,125645.0,30.79,0.32,0.04,0.02,1.0,52.09,154.33,154.47,49.08,65.17,0.0,49.08,0.0,66.67,154.46,154.58,0.07,154.48,0.0,43.4,-21.88,154.52,154.69,154.26,154.47,IBM
2017-12-08 11:48,-101089.8,-8004.0,14.92,14.96,0.08,10.0,90.0,80.0,0.05,0.0,37.47,2.67,154.55,3.42,154.53,20.11,191.91,0.02,0.01,-0.21,-0.84,154.48,0.0,154.46,0.01,0.01,0.02,0.01,0.07,0.08,110.9,34.08,39.55,154.45,154.45,28.14,0.09,0.03,107395.0,30.14,0.3,0.05,0.06,1.0,51.33,154.33,154.48,26.49,49.49,1.48,26.49,0.0,33.33,154.47,154.57,0.02,154.5,0.0,38.51,-25.0,154.53,154.69,154.27,154.48,IBM
2017-12-08 11:49,-103054.8,-10008.08,14.43,15.28,0.08,5.0,85.0,80.0,0.05,0.0,40.54,4.13,154.55,5.14,154.53,20.06,204.62,0.04,0.0,-0.42,-0.94,154.48,0.0,154.47,0.01,0.01,0.02,0.02,0.06,0.08,111.34,34.47,43.66,154.45,154.45,27.28,0.2,0.03,109360.0,30.23,0.3,0.05,0.13,1.0,52.07,154.34,154.49,5.09,26.89,13.79,5.09,13.94,4.65,154.47,154.57,0.03,154.51,0.0,39.76,-21.88,154.53,154.69,154.28,154.49,IBM
2017-12-08 11:50,-101789.8,-9515.61,14.14,15.57,0.08,0.0,80.0,80.0,0.05,0.74,50.25,9.83,154.56,8.55,154.53,20.06,215.69,0.03,-0.03,-0.58,-0.99,154.49,0.0,154.47,0.01,0.01,0.02,0.04,0.04,0.08,111.77,34.85,47.41,154.45,154.46,26.16,0.21,0.03,110625.0,31.05,0.3,0.05,0.14,1.0,54.92,154.34,154.5,26.11,19.23,63.05,26.11,68.34,27.43,154.48,154.58,0.04,154.52,0.0,40.49,-9.68,154.54,154.7,154.3,154.5,IBM
2017-12-08 11:51,-102644.13,-8720.92,14.18,16.13,0.08,15.0,100.0,85.0,0.05,0.33,73.37,12.57,154.57,15.0,154.54,20.07,225.48,0.02,-0.07,-0.71,-1.0,154.5,1.0,154.48,0.02,0.01,0.02,0.05,0.03,0.08,112.2,35.24,47.52,154.46,154.46,25.07,0.22,0.03,113188.0,33.91,0.33,0.05,0.14,1.0,56.28,154.35,154.51,51.64,27.61,78.07,51.64,100.0,60.76,154.48,154.59,0.04,154.54,0.0,39.29,-6.25,154.55,154.71,154.31,154.51,IBM
2017-12-08 11:52,-102109.99,-7433.05,14.52,16.83,0.08,10.0,100.0,90.0,0.05,0.57,91.25,16.56,154.58,20.87,154.55,20.16,232.78,-0.02,-0.09,-0.8,-0.99,154.51,1.0,154.5,0.02,0.01,0.03,0.06,0.02,0.08,112.62,35.63,51.68,154.47,154.48,23.28,0.32,0.03,116927.0,35.57,0.35,0.05,0.21,1.0,58.28,154.36,154.53,72.75,50.17,77.13,72.75,100.0,89.45,154.49,154.61,0.07,154.55,0.0,41.28,-8.33,154.56,154.71,154.34,154.53,IBM
2017-12-08 11:53,-105187.99,-7209.83,14.84,17.28,0.08,5.0,95.0,90.0,0.05,-1.0,78.8,9.54,154.58,20.87,154.55,20.37,238.29,-0.05,-0.02,-0.85,-0.97,154.53,1.0,154.51,0.02,0.01,0.03,0.07,0.01,0.08,113.04,36.02,54.46,154.48,154.48,21.88,0.28,0.03,113849.0,33.42,0.33,0.05,0.18,1.0,54.77,154.37,154.54,65.62,63.34,41.67,65.62,43.47,81.16,154.5,154.61,0.06,154.56,0.0,35.96,-19.44,154.57,154.69,154.39,154.54,IBM
2017-12-08 11:54,-113912.99,-9239.21,15.02,17.65,0.07,0.0,90.0,90.0,0.05,-0.47,55.58,7.82,154.59,18.6,154.55,20.74,238.18,-0.04,0.08,-0.85,-0.97,154.54,1.0,154.52,0.02,0.0,0.03,0.07,0.0,0.07,113.46,36.4,45.07,154.48,154.49,22.23,0.21,0.03,105124.0,32.39,0.32,0.05,0.14,1.0,53.91,154.38,154.55,50.69,63.02,33.28,50.69,0.0,47.82,154.5,154.61,0.03,154.56,0.0,38.87,-23.19,154.57,154.68,154.42,154.55,IBM
2017-12-08 11:55,-114504.72,-9417.76,15.03,17.64,0.07,0.0,85.0,85.0,0.05,-0.73,16.97,5.91,154.59,15.19,154.56,21.15,242.17,0.0,0.11,-0.88,-0.96,154.54,1.0,154.52,0.02,0.0,0.02,0.07,-0.01,0.07,113.87,36.79,46.3,154.52,154.5,23.47,0.24,0.03,103856.0,31.87,0.3,0.04,0.15,1.0,52.95,154.39,154.56,26.38,47.57,4.21,26.38,0.0,14.49,154.51,154.6,0.02,154.57,0.0,39.28,-27.58,154.58,154.65,154.48,154.56,IBM
2017-12-08 11:56,-121150.47,-10749.2,14.76,17.07,0.05,0.0,80.0,80.0,0.05,-0.28,-51.78,1.76,154.58,9.65,154.55,21.4,243.4,0.04,0.09,-0.89,-0.95,154.55,1.0,154.52,0.02,0.0,0.02,0.07,-0.02,0.05,114.28,37.18,39.74,154.57,154.55,25.14,0.12,0.03,94995.0,30.51,0.28,0.04,0.08,1.0,50.88,154.4,154.57,13.88,30.32,4.17,13.88,0.0,0.0,154.52,154.59,0.04,154.57,0.0,37.45,-50.98,154.57,154.62,154.51,154.57,IBM
2017-12-08 11:57,-118721.51,-9543.83,14.4,16.61,0.04,0.0,75.0,75.0,0.05,0.3,-95.53,2.61,154.58,7.47,154.55,21.51,240.8,0.07,0.0,-0.87,-0.96,154.56,1.0,154.52,0.02,0.0,0.02,0.07,-0.03,0.04,114.68,37.56,35.23,154.58,154.59,25.41,0.03,0.03,102139.0,29.51,0.27,0.03,0.02,1.0,51.31,154.41,154.57,8.38,16.22,16.75,8.38,10.98,3.66,154.52,154.59,0.03,154.57,0.0,34.45,-78.5,154.57,154.62,154.52,154.57,IBM
2017-12-08 11:58,-117321.51,-7737.65,14.1,16.21,0.03,0.0,70.0,70.0,0.04,0.6,-57.49,5.15,154.58,8.43,154.56,21.61,245.48,0.04,-0.1,-0.91,-0.94,154.57,1.0,154.52,0.02,0.0,0.02,0.06,-0.03,0.03,115.08,37.95,31.38,154.58,154.59,24.7,-0.02,0.03,103539.0,29.24,0.26,0.02,-0.02,1.0,52.57,154.42,154.57,21.52,14.59,43.64,21.52,55.87,22.28,154.53,154.58,0.02,154.57,0.0,37.13,-72.41,154.57,154.62,154.52,154.57,IBM
2017-12-08 11:59,-117106.32,-6226.86,13.82,15.74,0.02,45.0,65.0,20.0,0.04,-0.39,-56.84,3.47,154.58,8.43,154.56,21.65,244.03,-0.01,-0.11,-0.9,-0.95,154.57,1.0,154.52,0.02,0.0,0.01,0.06,-0.03,0.02,115.47,38.34,29.82,154.58,154.59,24.27,-0.01,0.03,102594.0,28.74,0.25,0.02,-0.01,1.0,51.74,154.43,154.57,37.6,22.5,52.4,37.6,41.3,36.05,154.54,154.58,0.02,154.57,0.0,33.25,-79.12,154.57,154.62,154.52,154.57,IBM
2017-12-08 12:00,-121169.32,-6335.51,13.54,15.3,0.02,100.0,60.0,-40.0,0.05,-0.9,-198.82,-11.13,154.56,8.36,154.55,21.63,258.1,-0.03,-0.07,-0.98,-0.84,154.57,0.0,154.52,0.02,-0.01,0.01,0.05,-0.04,0.02,115.86,38.73,29.32,154.55,154.56,30.3,-0.07,0.03,98531.0,25.63,0.24,0.01,-0.05,1.0,44.44,154.44,154.57,32.01,30.38,0.0,32.01,0.0,32.39,154.54,154.55,0.1,154.57,0.0,28.88,-100.0,154.56,154.63,154.5,154.57,IBM
2017-12-08 12:01,-114441.32,-3663.27,13.28,15.02,0.01,100.0,55.0,-45.0,0.05,0.8,-95.63,5.21,154.56,8.36,154.55,21.61,275.52,-0.05,-0.03,-1.0,-0.64,154.57,0.0,154.52,0.01,-0.01,0.01,0.04,-0.04,0.01,116.25,39.12,35.04,154.55,154.56,27.2,0.02,0.03,105259.0,23.0,0.22,0.01,0.01,1.0,52.6,154.45,154.57,50.8,40.14,100.0,50.8,100.0,47.1,154.54,154.56,0.1,154.57,0.0,48.39,-47.37,154.56,154.63,154.5,154.57,IBM
2017-12-08 12:02,-111731.32,-1374.78,13.04,14.71,0.0,95.0,50.0,-45.0,0.05,0.0,-25.97,5.21,154.56,8.36,154.55,21.5,296.52,-0.04,0.02,-0.89,-0.32,154.57,0.0,154.52,0.01,-0.01,0.01,0.04,-0.03,0.0,116.63,39.5,31.93,154.55,154.56,26.35,0.01,0.03,105259.0,22.28,0.21,0.0,0.01,1.0,52.6,154.46,154.57,66.67,49.83,100.0,66.67,100.0,66.67,154.55,154.56,0.03,154.57,0.0,52.47,-47.37,154.56,154.63,154.5,154.57,IBM
2017-12-08 12:03,-110863.32,-37.42,12.41,14.33,0.0,90.0,45.0,-45.0,0.05,1.0,54.52,10.34,154.57,0.39,154.56,21.19,-42.55,-0.02,0.05,-0.68,0.04,154.57,0.0,154.52,0.01,0.0,0.01,0.03,-0.03,0.0,117.01,39.89,31.36,154.55,154.56,25.11,0.03,0.03,106127.0,24.91,0.24,0.0,0.02,1.0,55.17,154.47,154.57,100.0,72.49,100.0,100.0,100.0,100.0,154.55,154.57,0.05,154.57,0.0,60.29,-28.84,154.56,154.64,154.5,154.57,IBM
2017-12-08 12:04,-111055.32,451.99,11.8,13.96,0.0,85.0,40.0,-45.0,0.05,-0.58,41.79,6.71,154.58,0.39,154.56,20.69,-17.89,-0.01,-0.01,-0.31,0.46,154.57,0.0,154.52,0.01,0.0,0.01,0.02,-0.02,0.0,117.39,40.28,27.6,154.55,154.56,24.43,-0.01,0.03,104927.0,24.24,0.23,0.0,0.0,1.0,53.36,154.47,154.57,94.82,87.16,84.47,94.82,83.08,94.36,154.55,154.58,0.03,154.57,0.0,56.26,-39.89,154.57,154.63,154.5,154.57,IBM
2017-12-08 12:05,-109855.32,992.93,11.56,13.81,-0.01,80.0,35.0,-45.0,0.05,0.5,-14.28,4.27,154.58,6.86,154.56,20.06,-0.07,-0.05,0.0,0.0,0.71,154.57,0.0,154.52,0.01,0.0,0.01,0.01,-0.02,-0.01,117.76,40.67,28.84,154.55,154.56,26.78,-0.02,0.03,103727.0,23.34,0.21,0.0,-0.01,1.0,52.13,154.48,154.57,86.14,93.66,73.96,86.14,0.0,61.03,154.56,154.58,0.03,154.57,0.0,54.05,-47.37,154.57,154.63,154.5,154.57,IBM
2017-12-08 12:06,-109635.32,1193.96,10.98,13.25,-0.01,75.0,30.0,-45.0,0.05,0.6,29.44,5.87,154.58,0.02,154.56,19.31,20.24,-0.02,0.11,0.35,0.91,154.57,0.0,154.52,0.01,0.0,0.01,0.01,-0.01,-0.01,118.13,41.05,28.16,154.55,154.56,25.33,-0.02,0.03,104827.0,25.32,0.23,0.0,-0.01,1.0,52.93,154.49,154.57,73.26,84.74,61.35,73.26,26.3,36.46,154.56,154.58,0.05,154.56,0.0,54.18,-42.11,154.57,154.63,154.5,154.57,IBM
2017-12-08 12:07,-107416.32,1873.7,10.84,12.88,-0.01,70.0,25.0,-45.0,0.05,0.67,137.18,14.84,154.59,8.23,154.57,18.51,68.29,0.04,0.08,0.93,0.92,154.57,0.0,154.53,0.01,0.0,0.02,0.0,-0.01,-0.01,118.49,41.44,30.97,154.56,154.56,23.71,0.1,0.03,107046.0,27.97,0.26,0.0,0.06,1.0,57.42,154.5,154.57,78.44,79.28,100.0,78.44,100.0,42.1,154.56,154.6,0.06,154.57,0.0,71.41,-10.53,154.57,154.64,154.5,154.57,IBM
2017-12-08 12:08,-116732.73,-982.87,11.46,12.95,0.0,65.0,100.0,35.0,0.05,-0.12,199.28,13.89,154.6,23.23,154.58,17.88,93.88,0.05,0.03,1.0,0.66,154.57,0.0,154.53,0.01,0.01,0.02,0.0,0.0,0.0,118.85,41.83,52.63,154.56,154.6,20.9,0.1,0.03,91075.0,33.55,0.34,0.0,0.07,1.0,56.94,154.5,154.58,69.52,73.74,47.22,69.52,90.99,72.43,154.57,154.61,0.12,154.57,0.0,55.79,-36.54,154.58,154.65,154.5,154.58,IBM
2017-12-08 12:09,-115632.73,-1712.12,12.05,13.1,0.01,60.0,95.0,35.0,0.05,1.0,160.91,18.53,154.62,23.23,154.58,17.44,122.8,0.05,-0.02,0.84,0.21,154.58,0.0,154.54,0.02,0.01,0.02,0.0,0.01,0.01,119.21,42.21,50.65,154.57,154.6,20.11,0.13,0.03,92175.0,32.28,0.32,0.0,0.08,1.0,59.26,154.51,154.58,70.85,72.94,65.33,70.85,100.0,97.0,154.57,154.63,0.04,154.57,0.0,57.3,-24.0,154.59,154.66,154.5,154.58,IBM
2017-12-08 12:10,-111863.62,-655.54,13.16,13.67,0.01,55.0,100.0,45.0,0.05,0.83,230.51,27.64,154.64,34.15,154.6,17.03,137.78,0.02,-0.04,0.67,-0.05,154.58,0.0,154.55,0.02,0.01,0.03,0.0,0.01,0.01,119.57,42.6,52.87,154.6,154.61,18.37,0.16,0.03,97021.0,37.42,0.39,0.01,0.1,1.0,63.82,154.52,154.59,69.19,69.85,95.0,69.19,100.0,97.0,154.57,154.66,0.09,154.57,0.0,60.66,-3.57,154.6,154.7,154.48,154.59,IBM
2017-12-08 12:11,-109008.94,744.6,14.2,14.36,0.02,50.0,95.0,45.0,0.05,-0.01,199.86,27.64,154.66,34.15,154.61,16.62,148.94,0.01,0.02,0.52,-0.24,154.59,0.0,154.56,0.02,0.02,0.04,0.0,0.02,0.02,119.92,42.99,53.06,154.6,154.61,17.82,0.14,0.03,97021.0,36.31,0.37,0.02,0.09,1.0,63.82,154.54,154.6,84.82,74.95,94.12,84.82,100.0,100.0,154.58,154.69,0.03,154.58,0.0,64.1,-3.57,154.62,154.72,154.47,154.6,IBM
